"index";"Company";"TypeName";"Inches";"screen_type";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_model";"cpu_speed";"Ram";"Gpu";"storage_type";"primary_storage";"secondary_storage";"OpSys";"Weight";"Price"
1226;"Asus";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.2;130483.0
1227;"Apple";"Ultrabook";12.0;"IPS Retina";2304;1440;0;"Intel";"Core M";1.0;8;"Intel";"SSD";512;0;"macOS";0.92;68145.0
1228;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.2;93187.0
1229;"MSI";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.43;103842.0
1230;"Dell";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.19;53227.0
1231;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.9;103843.0
1232;"Acer";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"SSD";32;0;"Chrome OS";1.3;9271.0
1233;"Acer";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i3";2.0;4;"Nvidia";"HDD";1024;0;"Windows";3.3;31861.0
1234;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"No OS";2.8;28718.0
1235;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.6;67772.0
1236;"Acer";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";256;0;"Windows";1.2;61219.0
1237;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";2.3;81465.0
1238;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;78647.0
1239;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A12-Series";2.0;6;"AMD";"HDD";1024;0;"Windows";2.1;28185.0
1240;"Dell";"Ultrabook";12.5;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;91288.0
1241;"Dell";"2 in 1 Convertible";15.0;"Full HD";1920;1080;1;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.08;27120.0
1242;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Windows";2.65;16464.0
1243;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.29;78695.0
